task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
E,0,0.01,constrained,diversified_qbc,5,0.1455152858946839,0.8238246881120059,0.022584542027753406,0.006955000074165163
E,0,0.01,constrained,qbc,5,0.17035854459183927,0.8238246881120059,0.04796058593488896,0.0062603745324935735
E,0,0.01,constrained,random,5,0.17982871080015556,0.8238246881120059,0.07092813064649095,0.0026886519599986945
E,0,0.01,constrained,regularized_d_optimal,5,0.15798682621968502,0.8238246881120059,0.02209826234449533,0.005496513555823831
E,0,0.01,independent_inputs,augmented_qbc,5,0.002410513325334173,0.0024003076199454335,0.0019600915620784213,0.001967794203154908
E,0,0.01,independent_inputs,diversified_qbc,5,0.0027386837217094296,0.0024003076199454335,0.002296262971410381,0.0022940192936068138
E,0,0.01,independent_inputs,qbc,5,0.002410513325334173,0.0024003076199454335,0.0019600915620784213,0.001967794203154908
E,0,0.01,independent_inputs,random,5,0.0028808364702038918,0.0024003076199454335,0.0029166533240360874,0.0029013036255906765
E,0,0.01,independent_inputs,regularized_d_optimal,5,0.003138046655919273,0.0024003076199454335,0.002418830535386685,0.0024305331900548992
E,0,0.01,matched_marginal_shuffle,augmented_qbc,5,0.0027690007965668157,0.002545906961851144,0.002737722444560238,0.002612315188934357
E,0,0.01,matched_marginal_shuffle,diversified_qbc,5,0.0027334586997493516,0.002545906961851144,0.0021217627378024508,0.0020859564622346593
E,0,0.01,matched_marginal_shuffle,qbc,5,0.0027690007965668157,0.002545906961851144,0.002737722444560238,0.002612315188934357
E,0,0.01,matched_marginal_shuffle,random,5,0.002983729196287696,0.002545906961851144,0.0026107484536644597,0.002452423329577523
E,0,0.01,matched_marginal_shuffle,regularized_d_optimal,5,0.002681333695126231,0.002545906961851144,0.002135088363757412,0.0021887771065616708
E,0,0.01,surface_restricted_queries,augmented_qbc,5,1.9683195526557469,3.0607621740786217,1.7403202742245392,0.0024289084342077167
E,0,0.01,surface_restricted_queries,diversified_qbc,5,2.1588122335109357,3.0607621740786217,1.9511391536588665,0.0023324208515537086
E,0,0.01,surface_restricted_queries,qbc,5,2.9421969640678958,3.0607621740786217,4.287168339942186,0.002163733693083082
E,0,0.01,surface_restricted_queries,random,5,1.8278325414865904,3.0607621740786217,3.3200510659406257,0.0024237987196053705
E,0,0.01,surface_restricted_queries,regularized_d_optimal,5,2.0702864604764115,3.0607621740786217,3.156592696867471,0.0021216561326676724
E,0.01,0,constrained,augmented_qbc,5,0.1020760553327088,0.3392989017917866,0.020341837304913075,0.0035273911135520453
E,0.01,0,constrained,diversified_qbc,5,0.11019365978067974,0.3392989017917866,0.025801545473401306,0.0013051305406469762
E,0.01,0,constrained,qbc,5,0.1020760553327088,0.3392989017917866,0.020341837304913075,0.0035273911135520453
E,0.01,0,constrained,random,5,0.13815344259335025,0.3392989017917866,0.03899695192018278,0.0006362689810180914
E,0.01,0,constrained,regularized_d_optimal,5,0.12305526287638932,0.3392989017917866,0.046000103839047526,0.009344426483804149
E,0.01,0.01,constrained,augmented_qbc,5,0.11900947144045566,0.3101394164226452,0.04066630844553302,0.004964569824441226
E,0.01,0.01,constrained,diversified_qbc,5,0.08315971731867582,0.3101394164226452,0.02143304643660824,0.002820908442357956
E,0.01,0.01,constrained,qbc,5,0.10695821144915958,0.3101394164226452,0.051496497819318844,0.007470832192695197
E,0.01,0.01,constrained,random,5,0.18133682587768035,0.3101394164226452,0.04160512288239944,0.0026872405668282207
E,0.01,0.01,constrained,regularized_d_optimal,5,0.11744779555838222,0.3101394164226452,0.0289557608080817,0.0052936569071358975
F,0,0,constrained,augmented_qbc,5,0.03171216355455851,0.1691862179719421,0.008263380869529564,0.0007444582735001193
F,0,0,constrained,diversified_qbc,5,0.031670785399871476,0.1691862179719421,0.008450359718092132,0.001221085418377149
F,0,0,constrained,qbc,5,0.0305941514668553,0.1691862179719421,0.007701247821563744,0.0009274451665316144
F,0,0,constrained,random,5,0.032656146702207935,0.1691862179719421,0.010385136438836573,0.0001346965904863897
