task,width,noise,control,policy,seeds,auc_mean,off_rmse_q0,off_rmse_q8,same_rmse_q8
E,0,0,constrained,qbc,5,0.13816456751332673,0.5141839332046076,0.04001490739180551,0.0032839266557628385
E,0,0,constrained,random,5,0.21299811156585796,0.5141839332046076,0.09643945312911487,0.0014166077505789545
E,0,0,constrained,regularized_d_optimal,5,0.12600586615112624,0.5141839332046076,0.022084311361247676,0.00337930928702036
E,0,0,independent_inputs,augmented_qbc,5,1.0299160295275894e-15,1.6618388435375075e-15,1.1636304352396627e-15,1.162631426486527e-15
E,0,0,independent_inputs,diversified_qbc,5,1.0299160295275894e-15,1.6618388435375075e-15,1.1636304352396627e-15,1.162631426486527e-15
E,0,0,independent_inputs,qbc,5,1.0299160295275894e-15,1.6618388435375075e-15,1.1636304352396627e-15,1.162631426486527e-15
E,0,0,independent_inputs,random,5,9.41458634980359e-16,1.6618388435375075e-15,9.45602966568319e-16,9.528847111117734e-16
E,0,0,independent_inputs,regularized_d_optimal,5,9.710370118877436e-16,1.6618388435375075e-15,8.273051294960969e-16,8.297084545416627e-16
E,0,0,matched_marginal_shuffle,augmented_qbc,5,1.1375260784297504e-15,8.476337850812753e-16,1.0361940784540342e-15,9.691612922317549e-16
E,0,0,matched_marginal_shuffle,diversified_qbc,5,1.2047427118825446e-15,8.476337850812753e-16,1.1043016978432731e-15,1.0563636074640199e-15
E,0,0,matched_marginal_shuffle,qbc,5,1.1375260784297504e-15,8.476337850812753e-16,1.0361940784540342e-15,9.691612922317549e-16
E,0,0,matched_marginal_shuffle,random,5,1.1999495576240138e-15,8.476337850812753e-16,1.1927055907956727e-15,1.1013989625440844e-15
E,0,0,matched_marginal_shuffle,regularized_d_optimal,5,1.07135435988227e-15,8.476337850812753e-16,1.5761463940852438e-15,1.540853175386713e-15
E,0,0,surface_restricted_queries,augmented_qbc,5,0.3860455077584864,0.2196927900204438,0.302290261850532,2.6700373026431198e-06
E,0,0,surface_restricted_queries,diversified_qbc,5,0.3930283663897462,0.2196927900204438,0.3428390068203571,3.899790955277132e-06
E,0,0,surface_restricted_queries,qbc,5,0.5866163329353409,0.2196927900204438,0.8504380296733329,2.6658329169779744e-06
E,0,0,surface_restricted_queries,random,5,0.5629004836929811,0.2196927900204438,0.6249954547047711,3.888270958652756e-05
E,0,0,surface_restricted_queries,regularized_d_optimal,5,0.5898556334851897,0.2196927900204438,0.535712123439785,3.4218021925346626e-05
E,0,0.01,constrained,augmented_qbc,5,0.20016094037352436,1.220519342609836,0.041855756918462265,0.005989618800896967
E,0,0.01,constrained,diversified_qbc,5,0.19306266329814195,1.220519342609836,0.02782771712529662,0.007547912864100841
E,0,0.01,constrained,qbc,5,0.20539942695621752,1.220519342609836,0.0490718503060237,0.006189959007182293
E,0,0.01,constrained,random,5,0.3801109948023802,1.220519342609836,0.05098573753130416,0.0017941411962398997
E,0,0.01,constrained,regularized_d_optimal,5,0.18382861063105355,1.220519342609836,0.0386326234514615,0.00855271637088747
E,0,0.01,independent_inputs,augmented_qbc,5,0.0037437447687431306,0.0052700699021509465,0.003163040429703628,0.0031403193010974438
E,0,0.01,independent_inputs,diversified_qbc,5,0.0029989157374991004,0.0052700699021509465,0.002728748158953932,0.002758189389212623
E,0,0.01,independent_inputs,qbc,5,0.0037437447687431306,0.0052700699021509465,0.003163040429703628,0.0031403193010974438
E,0,0.01,independent_inputs,random,5,0.004454855706974294,0.0052700699021509465,0.005239190203084042,0.005256887650621582
E,0,0.01,independent_inputs,regularized_d_optimal,5,0.0037863845787585934,0.0052700699021509465,0.002725864668346601,0.002732740716324393
E,0,0.01,matched_marginal_shuffle,augmented_qbc,5,0.00274180013422417,0.0026199290742237786,0.0028412518534201544,0.002569524022054708
E,0,0.01,matched_marginal_shuffle,diversified_qbc,5,0.0032027202547280247,0.0026199290742237786,0.0024355497120679926,0.002230433992460981
E,0,0.01,matched_marginal_shuffle,qbc,5,0.00274180013422417,0.0026199290742237786,0.0028412518534201544,0.002569524022054708
E,0,0.01,matched_marginal_shuffle,random,5,0.003078812980657239,0.0026199290742237786,0.00328517227587763,0.002901445955557402
E,0,0.01,matched_marginal_shuffle,regularized_d_optimal,5,0.002824041718296488,0.0026199290742237786,0.0023089093672780284,0.0022007332950319024
E,0,0.01,surface_restricted_queries,augmented_qbc,5,2.0298263163636423,1.38931501498409,1.0025896662941391,0.002500579302237756
E,0,0.01,surface_restricted_queries,diversified_qbc,5,2.1449993523366198,1.38931501498409,1.8223297779035392,0.002734743167340369
E,0,0.01,surface_restricted_queries,qbc,5,2.4562704915500735,1.38931501498409,3.597244097346185,0.0031361452713305933
E,0,0.01,surface_restricted_queries,random,5,1.5331250185300032,1.38931501498409,1.2771905051025463,0.0026812885282871198
E,0,0.01,surface_restricted_queries,regularized_d_optimal,5,2.147324598451853,1.38931501498409,2.5941011154965423,0.002264434996518094
E,0.01,0,constrained,augmented_qbc,5,0.10317585887429495,0.36915209650375014,0.03772765406143915,0.004289905779612804
E,0.01,0,constrained,diversified_qbc,5,0.10383967440836503,0.36915209650375014,0.023659499184984934,0.0035492876161684547
E,0.01,0,constrained,qbc,5,0.10317585887429495,0.36915209650375014,0.03772765406143915,0.004289905779612804
E,0.01,0,constrained,random,5,0.10851670326611629,0.36915209650375014,0.03693116000089537,0.0006623108258984802
E,0.01,0,constrained,regularized_d_optimal,5,0.12436946594733259,0.36915209650375014,0.03270971516923597,0.005567274582377553
E,0.01,0.01,constrained,augmented_qbc,5,0.11039144133987684,0.25586924913021125,0.05886774361804666,0.007374243272399115
E,0.01,0.01,constrained,diversified_qbc,5,0.08462460634662063,0.25586924913021125,0.03617381435851045,0.008559061560616652
E,0.01,0.01,constrained,qbc,5,0.11156002837516174,0.25586924913021125,0.05390890831608323,0.0065451979333154995
E,0.01,0.01,constrained,random,5,0.1708850953114319,0.25586924913021125,0.0794951216141478,0.0024258979546839298
E,0.01,0.01,constrained,regularized_d_optimal,5,0.11266787107515035,0.25586924913021125,0.034303459373554085,0.006035132081053806
F,0,0,constrained,augmented_qbc,5,0.03683859653862863,0.22377721854686222,0.009424609489433593,0.0010826429757693505
F,0,0,constrained,diversified_qbc,5,0.0357824861106848,0.22377721854686222,0.007486919541296426,8.430368644514284e-05
F,0,0,constrained,qbc,5,0.0360425189797609,0.22377721854686222,0.007459025589495139,0.0003566215179345853
F,0,0,constrained,random,5,0.04024518190855796,0.22377721854686222,0.013789330608249925,9.681711022637549e-05
F,0,0,constrained,regularized_d_optimal,5,0.036267502740394864,0.22377721854686222,0.009366715905756839,0.00020950496876921175
F,0,0,independent_inputs,augmented_qbc,5,0.004408622724533058,0.0038786700046183967,0.004268913480879092,0.004238239220996015
F,0,0,independent_inputs,diversified_qbc,5,0.004424730170679013,0.0038786700046183967,0.00429046380092004,0.004266963108051723
F,0,0,independent_inputs,qbc,5,0.004408622724533058,0.0038786700046183967,0.004268913480879092,0.004238239220996015
F,0,0,independent_inputs,random,5,0.0041658204776492316,0.0038786700046183967,0.0035544146852870516,0.0035300963921036364
F,0,0,independent_inputs,regularized_d_optimal,5,0.004298041921910045,0.0038786700046183967,0.004474296674935767,0.0045111053678921435
F,0,0,matched_marginal_shuffle,augmented_qbc,5,0.0034938712045669063,0.002893241153930643,0.00422035549785943,0.004245133181018295
F,0,0,matched_marginal_shuffle,diversified_qbc,5,0.0036866023650160033,0.002893241153930643,0.0048360933911035,0.005004893055279843
F,0,0,matched_marginal_shuffle,qbc,5,0.0034938712045669063,0.002893241153930643,0.00422035549785943,0.004245133181018295
F,0,0,matched_marginal_shuffle,random,5,0.0026763508306302574,0.002893241153930643,0.0031148486782201627,0.0031786708056589287
F,0,0,matched_marginal_shuffle,regularized_d_optimal,5,0.0027255841777522995,0.002893241153930643,0.0022621775850908406,0.0022907258613786086
F,0,0,surface_restricted_queries,augmented_qbc,5,0.20805602927612088,0.22637557605024794,0.22709284818377387,1.279653861019674e-16
F,0,0,surface_restricted_queries,diversified_qbc,5,0.20760773419266715,0.22637557605024794,0.22637557605024794,1.682959558190071e-16
F,0,0,surface_restricted_queries,qbc,5,0.20805602927612088,0.22637557605024794,0.22709284818377387,1.279653861019674e-16
F,0,0,surface_restricted_queries,random,5,0.20857277936005217,0.22637557605024794,0.2270928481837738,1.6301862581064935e-16
F,0,0,surface_restricted_queries,regularized_d_optimal,5,0.1774477431725332,0.22637557605024794,0.16464226422011546,2.337949301108211e-16
F,0,0.01,constrained,augmented_qbc,5,0.053629314786857986,0.2253367457902901,0.01325870094259643,0.0030196331125555394
F,0,0.01,constrained,diversified_qbc,5,0.05319904753729664,0.2253367457902901,0.010915334269839955,0.0022691138239371673
F,0,0.01,constrained,qbc,5,0.053218052489552956,0.2253367457902901,0.012196099302489553,0.002858991167308581
F,0,0.01,constrained,random,5,0.07295974403433211,0.2253367457902901,0.024773291840139173,0.0018010207306916738
F,0,0.01,constrained,regularized_d_optimal,5,0.05333448381414441,0.2253367457902901,0.013069510700082864,0.0029627169755403527
F,0,0.01,independent_inputs,augmented_qbc,5,0.0048055151594962025,0.004495849293851722,0.003644952736749603,0.0036263297325293867
F,0,0.01,independent_inputs,diversified_qbc,5,0.005129176709521747,0.004495849293851722,0.003459486240354204,0.0034166708279598267
F,0,0.01,independent_inputs,qbc,5,0.0048055151594962025,0.004495849293851722,0.003644952736749603,0.0036263297325293867
F,0,0.01,independent_inputs,random,5,0.005188144065647155,0.004495849293851722,0.004869478274498518,0.004866515563939302
F,0,0.01,independent_inputs,regularized_d_optimal,5,0.005351878480199813,0.004495849293851722,0.004204496164719268,0.004254574951145225
F,0,0.01,matched_marginal_shuffle,augmented_qbc,5,0.004937046506890405,0.005075410910039211,0.004737518719735481,0.004651901393050257
F,0,0.01,matched_marginal_shuffle,diversified_qbc,5,0.005100225102248048,0.005075410910039211,0.005007141488035851,0.004963549219454053
F,0,0.01,matched_marginal_shuffle,qbc,5,0.004937046506890405,0.005075410910039211,0.004737518719735481,0.004651901393050257
F,0,0.01,matched_marginal_shuffle,random,5,0.004711668863463516,0.005075410910039211,0.00447807079260709,0.004462098267206138
F,0,0.01,matched_marginal_shuffle,regularized_d_optimal,5,0.005444490376203951,0.005075410910039211,0.005713174897250632,0.005671101118987156
F,0,0.01,surface_restricted_queries,augmented_qbc,5,1.1191577299995283,1.24176189899192,1.5490484118218124,0.001509258367529427
F,0,0.01,surface_restricted_queries,diversified_qbc,5,0.7066605232243368,1.24176189899192,1.5517199055226212,0.0017568078629812529
F,0,0.01,surface_restricted_queries,qbc,5,0.5046008455622928,1.24176189899192,0.16460119958362712,0.001440128599615467
F,0,0.01,surface_restricted_queries,random,5,1.4626533979227978,1.24176189899192,0.8554863259762294,0.0020177683914187872
F,0,0.01,surface_restricted_queries,regularized_d_optimal,5,1.0831169753795664,1.24176189899192,1.3943194476682454,0.0015854995177631305
F,0.01,0,constrained,augmented_qbc,5,0.01629457770630298,0.07310109170410417,0.00819320348881837,0.0004285378878294858
F,0.01,0,constrained,diversified_qbc,5,0.017706260989698023,0.07310109170410417,0.010368155877743833,0.0009407583638283022
F,0.01,0,constrained,qbc,5,0.01629457770630298,0.07310109170410417,0.00819320348881837,0.0004285378878294858
F,0.01,0,constrained,random,5,0.025053085174091945,0.07310109170410417,0.015608242718666333,0.00024254806910938798
F,0.01,0,constrained,regularized_d_optimal,5,0.017867829910031528,0.07310109170410417,0.007969846545023933,0.0011825746938632844
F,0.01,0.01,constrained,augmented_qbc,5,0.030308745097051677,0.096932130610641,0.010736796329590436,0.002379277667503981
F,0.01,0.01,constrained,diversified_qbc,5,0.02985707479858829,0.096932130610641,0.010631669936653976,0.002514912790186975
F,0.01,0.01,constrained,qbc,5,0.029204418723606258,0.096932130610641,0.010071209662675523,0.002089121413991831
F,0.01,0.01,constrained,random,5,0.0628684925114501,0.096932130610641,0.02242398566170486,0.0011419033923202476
F,0.01,0.01,constrained,regularized_d_optimal,5,0.029983193821001192,0.096932130610641,0.009890325829708013,0.002351114655964946
